origin_time,region,magnitude,distance,depth,lat,lon,backazimuth,ratio_0.0600Hz,ratio_0.1100Hz,ratio_0.1600Hz,ratio_0.2100Hz,ratio_0.2600Hz,ratio_0.3100Hz,ratio_0.3600Hz,ratio_0.4100Hz,ratio_0.4600Hz,ratio_0.5100Hz,ratio_0.5600Hz,ratio_0.6100Hz,ratio_0.6600Hz,ratio_0.7100Hz,ratio_0.7600Hz,ratio_0.8100Hz,ratio_0.8600Hz,ratio_0.9100Hz,ratio_0.9600Hz,ratio_1.0100Hz,ratio_1.0600Hz,ratio_1.1100Hz,ratio_1.1600Hz,ratio_1.2100Hz,ratio_1.2600Hz,ratio_1.3100Hz,ratio_1.3600Hz,ratio_1.4100Hz,ratio_1.4600Hz,ratio_1.5100Hz,ratio_1.5600Hz,ratio_1.6100Hz,ratio_1.6600Hz,ratio_1.7100Hz,ratio_1.7600Hz,ratio_1.8100Hz,ratio_1.8600Hz,ratio_1.9100Hz
2020-07-22T06:12:43.490000Z,4,6.9,8530.125726197499,22.5084,55.0056,-158.5615,354.0275348956642,0.8614839177131565,0.8974564601570025,0.9745595847979808,1.023773464016723,1.354781888875618,1.6932482110635958,2.0304151254622997,2.351314960179698,2.0134906795149345,1.598427331976228,1.593882231100235,1.6338901499147396,1.6722192781956584,1.804690158674058,1.9086268635978785,2.234853452625355,1.8644610310069532,1.5066624045779056,1.7718716476144087,1.718387362385423,1.564569200836064,1.7531793900910282,1.921842462822816,1.5747118025669844,1.7224453964337298,2.6342175909979826,3.1348217216732968,2.5991121080353263,2.1712132803873008,2.4010964623461475,2.7166433404680026,2.9132089210101046,2.803636532882344,2.5370314305878683,2.164718636935542,1.784812497329314,1.641189421079723,1.6272330430489017
2020-07-22T20:07:18.730000Z,2,6.2,6341.853306545708,10.0,33.0824,86.8385,75.5347929742051,0.8863415482862128,1.0385016582858548,1.1609188861091266,1.3032147583422702,1.7612448607945657,2.332567598060185,2.7987497979485987,3.051366486179598,2.659359377905167,2.1550485320601647,2.281322757205733,2.895379668961914,2.882443495347784,2.959718277232192,3.0131646784999586,2.870783495316454,2.8615082601097166,2.7441427860041365,4.244078007774804,4.893024482778415,3.864212362925824,4.602213337534836,4.923382151708037,5.012120026906164,6.582635406416344,5.891515839174646,4.844581611559077,4.615042561856008,3.851831744776733,3.2799380710006942,3.248626753064554,3.481902680818802,3.502555489434637,3.711751299232162,3.296798665587952,3.128702030832509,3.6866937270550633,3.873187733536692
2020-08-18T00:03:48.620000Z,2,6.38,10647.9396189788,10.9602,12.0113,124.1352,64.79796564064435,0.9521803142355512,0.9922948978385552,1.1831696740947848,1.516430019367497,1.7799696370597995,1.839113289423816,2.1312489757235697,2.376843497000204,2.1294833968566844,2.4041144843772395,2.599367374296307,2.902505240781395,2.805928321043648,2.3876902195007106,2.0968289135416347,1.9461270520218612,1.994554061239185,2.0642395177796566,2.533578464694987,2.7170993240347614,3.4660391398544594,5.249112725038784,6.251016289756917,4.932916261101404,3.7511292435377768,3.908641690755508,4.078749259777476,4.453686759452109,4.555487678708773,4.3379024585395145,4.220476392164442,4.513018837186377,5.02924213795332,5.211741599833808,5.18538927176515,4.856280551619292,4.767225267087573,4.506194772832697
2020-08-18T22:23:58.660000Z,2,6.11,10354.637987149668,14.7608,-4.2926,101.1709,92.78474873689836,0.9212431235080952,1.0096392571551451,1.0864280079200386,1.2577133561905778,1.4056717105869163,1.585810530643135,1.7404464847240484,1.7231198742606666,1.4622211571908588,1.150632930920864,1.123812614218636,1.4697591170611175,1.5999816901966142,1.2294751725907604,1.0946520310985923,1.1682953387141797,1.1584925107961703,1.1289949401976591,1.3639860474274748,1.4897178703921292,1.7510875564596609,2.9324871982853598,3.575109815212244,2.9657657190724875,2.954125468011484,3.320383174956256,3.2953670564587525,3.043360236716751,3.1864154709469314,3.744827634420123,3.4455253217322785,2.757777439352796,2.7164279764535437,3.063400753575753,3.5746828124080023,3.98107991842296,4.117330747222544,4.010168293827561
2020-09-06T01:16:58.770000Z,4,6.09,11967.757742717991,32.03,-30.3403,-71.635,244.2522270798494,1.0580027076698126,1.099490234506105,1.2200106982139116,1.2754714198100157,1.5203267375157017,2.1465839848062287,2.694264674910785,2.8273970554428662,2.77848246692746,2.718182786336247,2.615919647185558,2.549904434384933,2.5264181563237944,2.241107239712363,2.2642220141904152,2.128686062020236,1.842243915450191,1.9859852620329557,2.324969765875084,2.570644280392985,2.447875720552407,2.323520093816611,2.435926853304249,2.801345274054829,3.0961029218651186,3.596385437291151,3.8202972387921,3.680288805833261,4.033002056576816,4.408400648813726,4.5779838691565455,4.829664595951368,5.111405803735507,5.503916481237163,5.967025486855696,6.175415222074399,5.789268717636223,5.725720948094484
2020-09-06T06:51:18.630000Z,7,6.18,6394.083289745994,11.8515,7.63,-37.2557,241.8101561432978,1.3291500814081418,1.30760433483101,1.3312580512807304,1.3084824733691671,1.6787881876177897,2.334466171150781,3.1549795226895023,3.4067806368529823,3.325293081439696,3.7565835677074455,3.2187021645161087,2.0686064329447835,2.355987692789669,2.586833708119153,2.777960767335089,3.1023604292455627,2.845522388219237,2.7914628052535364,2.4181108916801826,3.686770577882288,3.8523361493936408,2.811294817046506,2.379213808429334,2.185847799959409,3.029013719739999,3.103233296116441,2.9093343193057306,3.037960302351845,2.9849581682348307,2.512232840205868,2.1566487944903194,2.20433976462701,2.1788399076877027,2.069586426915579,2.139401112233224,2.242876057882459,2.259255231076857,2.148710479848065
2020-09-18T21:43:57.410000Z,7,6.24,6392.906331144729,4.213,0.8908,-26.8973,227.18918375839783,1.0584268132294383,1.0781676864563203,1.17749645557128,1.451834225607877,1.745155089534106,2.011109077329259,2.1872076981989816,1.9566887555714316,2.255719118492126,2.9316970779923324,2.4892294686719025,2.1358469865843235,2.410730631283078,2.15706314170749,1.6881749712945475,2.278121230001962,2.623754550710426,1.8509034650628229,1.681173652600563,2.3209170348358548,2.984924215012362,3.8788811392783087,4.273409227398488,4.266080763681449,3.3941018598942243,1.9254210854241964,1.9252302977764788,2.1762914390849586,2.0987546661739187,2.2116880507042045,2.9869682880015307,3.86705743756382,3.9022654476165206,3.702659784877498,3.798613451740553,3.7874453361131857,3.199432020198956,2.6620316831078434
2020-10-01T01:13:36.620000Z,6,6.43,16793.890369313445,35.9982,-19.5564,-174.131,10.469476988498789,0.8953423931755512,0.8727020714334726,1.1060224720974088,1.1405895976914011,1.202982971172871,2.098349226848484,2.3629460045173,1.7950985158903616,1.678768449235699,2.146312069587725,2.19700222207985,2.041953006990567,2.5367972082118317,2.8679736727987417,2.5594237597633667,3.8488349806148574,4.984069017083799,4.376175298624003,5.969849071116902,7.234430582854388,8.56076060463395,9.25720777695668,7.848355170835883,7.3591992604518595,6.953641031446371,6.809652426442736,8.709238444220153,10.206404890965572,8.789767533365685,7.231723982434997,6.43388660883654,6.613891097771036,9.309537956514568,10.586947705558345,8.958437294657417,8.085842072746916,9.759099411422252,10.917420235384126
2020-10-19T20:54:39.700000Z,4,6.97,8581.787959010942,32.8835,54.6127,-159.6792,354.6388567084825,0.9017841451326088,1.0109901560411696,1.060688559578933,1.0394124433335543,1.3578705202486423,1.9724457515174647,2.2211702243508133,2.0958340849407158,2.01156957603231,1.862148299490512,1.5350264011240442,1.319645083123022,1.4331464859301426,1.7418905743737831,2.240117931432053,2.6802460005794577,1.830577801588384,1.3665579076525816,1.8146891376979344,1.938248519444,2.0859891024735884,1.9975568623942253,1.8160228760260104,1.6320467274496997,2.507080700125742,3.529535221176364,2.9987180926371617,2.5305568824124207,2.8167194765526204,3.1833682170760493,3.51065515073126,3.594567847153503,4.140479883060365,4.256137858597723,2.750421558585201,3.171949401769859,3.346785219164396,2.4183811706735634
2020-10-30T11:51:27.320000Z,1,6.44,1694.1997097106575,16.1035,37.9051,26.7559,126.55926754491053,1.0607653214946442,1.1419311343202911,1.3849016054585244,1.7722269278401586,2.2891439558020936,2.2683417620028887,2.107108468128692,1.965709246913221,1.648569827246691,1.256823360636547,1.3235169006121017,1.6124590743610343,1.379368885795343,1.699876639835625,1.9581721674151944,1.48350456304637,1.2964614681167794,1.4808341081536809,1.18862277964549,0.9360079996860377,1.2366526605498107,1.2016874010644942,0.8370394871992519,0.9822834394591158,1.1105360528610144,0.7963897048793747,0.8657618647453718,1.1901765853629858,1.420803790146696,1.1721547523754012,0.7461051364767782,0.749320213306173,0.7837892261101038,0.6448532884222751,0.5698782270867283,0.4834876038160183,0.3314518309221191,0.3356975104812785
2020-12-20T17:23:23.130000Z,2,6.02,9051.146468978575,44.527800000000006,40.7931,142.6069,35.09078946645752,0.8927119465819684,0.9747349849254072,1.2285881112552015,1.42547252842782,1.6457678355347187,1.8890287226314848,2.325726658565485,2.429305369965307,2.172095521009924,1.9723022735842832,1.7487354938237545,1.7213402224061314,1.8803681854837715,2.283919830226434,2.18947357546963,2.1947968805676776,2.127530682847236,1.9226868551864225,1.8226293796935,1.8028375629093092,1.8311216230265088,1.4503043673077611,1.987418470252546,2.309218911137741,2.720701235598864,2.798952435296395,2.526778686034314,2.659332375705453,2.414272754299073,3.24918559796456,4.883006585418994,4.292500846294974,2.744217168655267,2.518956498843177,2.4100239377270403,2.4565409948568298,2.372604048857395,2.292255798501749
2021-01-11T21:32:59.410000Z,2,6.21,6027.635147183945,9.7635,51.2709,100.4573,50.60990812789084,0.9273894229754032,0.9301148321518852,0.9584377206358512,1.3278393779805957,1.8723168018067,2.15924319533371,2.374090515214695,2.3698376040912943,2.034152406893874,1.931126611306736,1.8840414886843144,1.5935685705240277,1.6026907068495202,1.6053302149288793,1.5843396652542374,1.6321599019571735,1.5221279357554671,1.4118705034697163,1.5164249477118985,1.7334315114638006,1.9673070732086664,1.7847694189809336,1.612946155875938,1.5502091672036422,1.3159180713250576,1.4579430859929652,1.5733848851066912,1.3747948481907943,1.341515882698615,1.4432872334814355,1.3751316354869292,1.238319938769113,1.0659904262390498,0.940698240942181,0.786440508915063,0.7228646666656204,0.7895966178895606,0.7787191702124296
2021-01-19T02:46:21.200000Z,4,6.47,11908.51530811725,18.6165,-31.849,-68.9185,241.39339250796647,1.0086514305827796,1.0252222614246256,1.0844697592719406,1.2064988833866004,1.521893699294098,1.9834904960602424,2.272935571400853,2.536758074900162,2.6003968852543164,2.6495283058205774,2.596931127658136,1.971249378493969,1.7937063970821865,1.924318499838808,2.088333100029698,2.5406278594713227,2.5765296249013905,2.598007911187783,2.999945797716026,3.680617915729523,4.63505005316158,6.307466815832225,7.180014775824809,8.33741750254357,9.372878516091694,7.337739183996087,5.74162293371203,5.96561547392733,7.976686899545184,10.430712207144811,8.804150700472968,6.963645594390945,7.2053859097880695,6.701604252382612,6.38039226371093,6.874824410545706,7.2579801513102575,7.142354053973895
2021-01-21T12:23:05.760000Z,2,6.54,11489.252034003004,106.6941,4.9506,127.4715,66.54693180310667,0.9190391749746027,1.075571897562692,1.3114879524282324,1.4591543019816355,1.862715151335094,2.397495056184168,2.7907697099382163,2.726683627967222,2.36237131228502,2.2384972796465146,2.509996318570741,2.8964843306350527,2.7518400869086563,2.138746400903986,1.8586296717093835,2.029597801666676,1.8282481170071487,1.8624649579643904,2.295968352539804,2.6380772663221284,3.0465192912869754,3.892396742978176,4.592045673602506,4.867402299454112,4.735577149247458,4.222635047775226,4.135041530134328,4.8416684414442726,5.20889705916499,5.080019283585272,5.497726621664064,5.819373882236459,6.862638375907763,7.360542897415696,7.169444257572866,7.294510670277918,7.499696865682187,8.004450515237945
2021-02-10T13:19:57.990000Z,6,6.45,16711.728650523473,13.3961,-22.9134,171.642,38.368445543600245,0.8666126628091358,0.946644049935736,1.1970032557341366,1.1851306590606845,1.09836303793999,1.6968803654287536,2.46292867539014,2.535652295702934,2.589470970612184,3.0585578971923666,2.499097448093073,1.919781016082717,2.8553609984573045,2.8806928910171115,2.4231947264693146,2.926314353451656,2.864908876255554,2.5888352693445524,2.3884592706615413,2.366880642008097,2.6585302579376093,3.216899376819428,4.004677750524038,4.14673337855002,3.578608252202052,3.73413743146974,4.073116859154384,4.865106709821943,5.576932936559111,5.013191042747766,5.249346535812062,4.829959631711635,4.59751657424118,5.875003701860809,7.447872367871339,9.981109647825509,10.51782258636116,10.26022362455745
2021-03-04T13:27:36.950000Z,6,6.78,18475.900675848254,21.4068,-37.4145,179.4138,42.55046494274463,1.0186188220646712,1.1147033806596924,1.2817648137179198,1.4154817681923566,1.4960950883713782,2.017958433615592,2.897364117220637,3.468678583911296,2.680560848620067,2.2610943045216545,2.772658254736945,2.98862826681133,3.0865892731511777,2.908279053341352,2.827445774136329,2.5858510815135216,3.102749430989649,3.835738106987426,3.8788283164473634,3.925684687411005,3.5647450801539344,4.072079784625959,6.047983307297039,8.799659448271212,9.09225570804061,5.405903330479219,4.198954706067549,6.348378402015196,5.337223296923365,4.3150427863090375,6.902873774266398,6.366191077685897,6.133027230295781,8.947011986630985,10.914407346174404,10.79889121703393,12.440712055200732,14.488641285298677
2021-03-04T17:41:23.890000Z,6,6.59,17813.02228223044,40.2459,-29.6892,-177.8138,23.644355707944705,0.9913259859255148,1.230300439759073,1.9285968572250776,2.3918420553528024,2.675927783510462,2.804953008169802,3.383466371403977,3.7615202441540574,3.1308405507046637,3.210397606519377,3.274603940540372,2.8759710439028754,3.00124619447603,3.1434446784605723,2.608516075058274,2.274568640213517,2.299713428951325,2.7271393423091643,2.725177884367774,2.3064533287138707,2.210846955528254,2.08165967637845,2.4047617110937165,2.8679516215575225,2.671268090602233,2.6503385500265497,2.5353075117606543,3.0402658940944485,3.675035926061168,3.290047951152906,2.9096896186828807,2.702857679519725,2.508955722482756,2.6444321316947943,3.114982228890136,2.9179073409925187,3.4891086093085533,3.732526234007296
2021-03-04T19:28:34.630000Z,6,6.92,17807.598571904764,20.1267,-29.4424,-177.0912,21.67621161918281,0.995191411794639,1.093831924843675,1.132945625958791,1.105065730352396,1.3319287126375845,1.7774169210276705,2.264724080394517,2.455841727487392,1.9955520453222024,1.979666385298776,2.101729476768618,2.066205918931343,2.44693701939215,2.4315794326511435,1.9110873504468129,2.2435400395406337,2.253166749309317,2.009560370714093,2.369733939395434,2.365987967787012,2.389224658832654,2.7258857804587877,3.1455838391653126,3.9119519092145594,3.963279549105225,3.023855820403302,3.2378347782914205,3.176371982692364,3.8040488190231234,4.398682304660357,2.9097152051351305,3.8129456154475214,4.666624313411443,3.5729652778766625,3.5455391751251923,4.205358765079639,6.100414201809025,6.925288346622421
2021-03-04T23:12:59.130000Z,6,6.03,17724.579976506593,19.7516,-28.5487,-176.6232,19.855723523172514,1.013526301581666,1.0335088221863111,1.1170696169549752,1.2773276836965253,1.5070503842897798,1.899100843319794,2.382108273829532,2.4738380262871504,2.167491849711875,2.159841490283805,2.0389611220849075,1.949283432384384,2.194121545927094,2.1730585401209703,1.7296978630223028,1.8922805919291048,2.0950332666822056,2.330536229224404,2.9498433862370192,3.336737299037236,3.831812865359274,4.8894363681278765,7.020501472130379,8.744016779210037,8.10452220441259,6.717217520487187,5.723653162930476,5.244351094463483,5.570417428122343,5.826278227018723,5.721195832360023,5.37416170393791,5.81534735867923,6.697958272954699,6.561520025075971,6.194833223151428,7.080604737398499,7.477574805590661
2021-03-16T18:38:22.390000Z,2,6.37,8305.152079230325,20.274,54.6842,163.1453,16.429405198075592,0.9511286899906564,1.025666417999868,1.1387148453419782,1.2055412510756514,1.3033462372580846,1.2834722346527698,1.7287138612275823,1.9650352960575617,1.630015682091081,1.703357327804398,1.5215499876995824,1.3535875008887446,1.3255756995768342,0.972091228605273,1.1561314010597747,1.2824478412146472,1.080919175784892,1.114495347603642,1.0851503819896462,1.5245456382360998,1.7465656784590138,1.6027353814455432,1.549181918743472,1.6461332893154357,1.668072011997783,1.2930159676262376,1.427751112938754,1.8359940618797368,1.7718979074530163,1.8120100834010144,1.864514919962332,2.105153760287849,2.4428190055605694,2.160446269955965,1.8911341601242937,1.76969223445287,1.6504793578240102,1.6775485088257704
2021-03-20T09:09:45.570000Z,2,6.46,9225.77180030914,53.4561,38.4691,141.5253,37.00570425162553,1.002259224838289,1.1455018868150413,1.1913333885307422,1.3180586480691432,1.6650928036535768,1.8081730683615436,1.7897250368284785,2.1940367768495337,2.467785405104677,2.4692327596449424,2.156781179619327,2.164891141800729,2.126046458225072,1.92813584790442,1.9233438280666455,1.8061119353334896,2.1654172467262067,2.3428664857801658,2.626187424690864,3.5164155744164045,3.2696737129343454,2.308922677837161,3.30899015751356,6.203454599476087,5.866120445836932,3.5291488547047303,5.260444999646084,6.257320165191866,5.681518812320236,7.723630553331025,7.133190065229413,5.231062915714721,6.157572697507913,5.812124963217559,5.526765648182953,6.451281544723629,4.842996800628573,3.815031217668861
2021-04-01T09:56:37.550000Z,6,6.24,17852.71762959902,19.6027,-29.9863,-177.5318,23.22377957129437,1.0083149567834389,1.1112448091652605,1.1736255596262546,1.1847326384534826,1.3197602885601942,1.786005073977539,2.102493100671396,2.2493085038137486,2.45496552413853,2.845679869574215,2.584125407129299,2.062540993271872,2.150173582163699,2.6139083846041733,2.5424558135962534,2.3661298584039265,2.4487067723378577,2.76992833145362,3.6419067567163,4.03561633177064,3.668018997944537,3.5777453863511064,4.149460877103884,5.11238121420625,5.102866523675771,5.860666135503684,6.475880762743296,6.996300127939028,9.04023647361219,9.462493185217289,8.929661176115424,9.3789583936615,11.014081268853912,12.465187702841074,13.252900794042713,13.554211279820706,13.90274880795266,15.314390563050932
2021-04-28T02:21:25.880000Z,2,6.21,7210.394426315039,39.3142,26.7786,92.4554,77.24004996841708,0.9393945424175716,0.9917393405402796,1.2090479557912412,1.4110034846547186,1.812631368403609,2.235331460553345,2.3593583314194397,2.5863046188840846,2.40749055395731,2.014555103771736,1.9150169376564297,1.9816551664238244,1.9571933254610197,2.571708139054194,2.7847859377296627,2.539479041512924,2.917870857187677,3.053145622316338,3.234240804358432,3.207899230930197,3.328047768980956,4.347784598885354,4.8302127434766895,4.163019781965887,4.477163530590068,3.9768329348570752,2.2161134418312347,2.8275591672806666,2.887678522057913,1.3529534797524194,1.3954629732931776,1.835762092994882,1.6194247116821174,1.5419615340734558,2.402688072105888,2.483480885512864,1.7385446477125184,2.363332195136951
2021-05-01T01:27:26.730000Z,2,6.24,9260.750795945936,46.8746,38.1721,141.6741,37.05735453949312,1.0136833644929553,1.092041332510801,1.1434807527286694,1.3194262350281365,1.6304109499260913,1.7193325612239254,1.9914316979199167,2.394854179420435,2.392884121007845,2.530857409340737,2.2975016481022936,2.2929349646472232,2.515188529768648,2.3292697008287218,1.880561200219696,1.651184409282467,1.935203541993053,2.2384237778500027,2.8128761080492275,2.869993147929105,2.264862039914868,2.4956897398202083,4.581451660795974,5.817472557168617,7.17182766061705,6.659310795380071,4.505981985002256,4.175612309809338,4.255567549496424,6.482017554941506,6.030216483487185,4.755317016415841,4.180438882517466,3.216690434038856,3.29720263418628,3.166757179196449,3.3412451454835024,3.6576187542486007
