origin_time,region,magnitude,distance,depth,lat,lon,backazimuth,ratio_0.0580Hz,ratio_0.1080Hz,ratio_0.1580Hz,ratio_0.2080Hz,ratio_0.2580Hz,ratio_0.3080Hz,ratio_0.3580Hz,ratio_0.4080Hz,ratio_0.4580Hz,ratio_0.5080Hz,ratio_0.5580Hz,ratio_0.6080Hz,ratio_0.6580Hz,ratio_0.7080Hz,ratio_0.7580Hz,ratio_0.8080Hz,ratio_0.8580Hz,ratio_0.9080Hz,ratio_0.9580Hz,ratio_1.0080Hz,ratio_1.0580Hz,ratio_1.1080Hz,ratio_1.1580Hz,ratio_1.2080Hz,ratio_1.2580Hz,ratio_1.3080Hz,ratio_1.3580Hz,ratio_1.4080Hz,ratio_1.4580Hz,ratio_1.5080Hz,ratio_1.5580Hz,ratio_1.6080Hz,ratio_1.6580Hz,ratio_1.7080Hz,ratio_1.7580Hz,ratio_1.8080Hz,ratio_1.8580Hz,ratio_1.9080Hz
2019-02-22T10:17:22.720000Z,4,6.81,10069.012843720971,149.8874,-2.2762,-77.0073,267.3577335318842,1.814652548069907,3.067313721830289,4.2485711034752445,5.164109738573058,7.035777921948487,9.000768870820641,10.248083090830251,13.371820467991247,13.670753763284475,10.493863661596905,10.10066880801695,9.457792978491272,8.171319127228236,7.145487595699109,6.365458488161805,7.114357796414913,8.397565973136137,8.128103891659508,8.005451560268959,8.518475356152075,8.743468728868017,9.831879406442653,11.252986805429492,9.521006908380055,6.061421013680244,4.513890728514136,3.9276861505134137,3.976305718000154,5.404924856393205,8.451330204498728,12.36362789527659,19.41659624606628,28.530038602728723,31.84618174699716,32.15691745646002,33.37731231470265,36.04014353602887,38.20559831346608
2019-03-28T22:06:49.350000Z,2,6.21,8679.193849052332,14.5412,50.4207,160.021,19.757673519099527,1.7453161662873984,2.484311485827374,3.5068835506811884,5.0067967586338655,6.596206658539312,7.214635385076578,6.64542869019135,6.440905666734925,6.540550320969458,6.277957074084483,5.6249480352701084,4.819443701459888,4.263347514519661,3.6512862429032937,3.734313922814077,4.063316298431619,3.8875775887305095,4.255548163420973,5.557392878692812,5.9196893042895615,6.560494258384932,8.55131549689843,7.797472606795056,6.6398013838652,6.779031115219688,6.398166049757443,6.753167680285102,7.968303855859001,8.33312286085414,8.21691466884137,8.350740739822347,7.560787135458817,5.905973774697629,4.370737476197995,3.858694499458024,5.925648774928071,11.033776765609494,13.99420021801916
2019-05-14T12:58:26.610000Z,2,6.47,13909.590340062732,15.654,-4.1993,152.6203,49.35314727284664,1.8884341025252165,2.4076430095642976,3.864284037528114,5.368257659146894,5.8657255002935225,6.67472809134152,7.503624282269754,8.2410183051327,8.291824925975412,8.799141702369331,10.487935306444662,9.941325874692318,8.825094764749153,9.193391350890517,9.66664613629427,9.398134692283593,9.644215680250014,11.978590774406769,13.447591429410098,14.000674272187345,17.549989824715258,21.751161599807787,22.94418274180977,21.38613731192068,18.00694223666199,14.78241425678554,12.333241001644096,10.16000086349514,9.280664497869973,10.98055480362957,15.546181947671489,22.73775911666331,27.406191687689716,27.426441716158624,30.25166826700105,35.11309386744948,33.96041538013287,31.65966852612153
2019-06-18T13:22:21.040000Z,2,6.44,9117.810694484668,17.8002,38.6233,139.4712,38.307955236275205,1.7447638488345667,3.248006007238165,1.831182850256021,5.321837178028694,6.326292175094697,6.145546439977471,5.67569513418555,5.513256395779346,5.544552914337337,5.547431771215619,5.679979906713474,5.414834244763814,4.859737027738793,5.163654001527945,6.285531689042184,7.0980072835586805,7.219050833602133,7.515930809907473,8.847725710331444,10.423824613998796,10.843351184837026,11.664312116438376,14.216922448049814,16.066439165345848,15.106606419511271,14.80886067249085,13.91433829186654,12.522798996777857,14.692714514329788,18.071699187813334,19.156071177801756,19.65450763576399,20.80204644275172,20.48157611728304,21.170713387537397,22.840585171024266,25.09546540261826,25.100293329564355
2019-06-25T09:05:41.840000Z,2,6.02,8172.236307304154,18.6891,56.1465,164.1878,15.35774695228632,3.6709499180779774,2.9604588127717317,4.0699965625658345,4.671109853760867,4.987058799606281,6.014058302355875,6.120990820039406,5.686779792619861,5.098546199915371,4.387510405953807,4.527905816181839,5.0793941671451615,5.056434635465395,5.1938719499964,5.555006161056687,6.013532892251717,7.05210575818202,8.16429769459645,7.311806784554428,6.3403473368400665,7.184113897879281,9.011971054480115,10.585646040659377,9.89296450490986,11.010155779394395,11.3908521793837,10.069614244273824,10.475545277124336,11.57479001249767,13.513359442972623,16.078492272237984,18.12280132667352,18.23826188489688,14.948731017555495,12.256797206161531,14.924071592257595,15.115944713100104,13.58478081612115
2019-06-26T02:18:08.510000Z,2,6.23,8172.043028890045,12.9236,56.136,164.1218,15.397629436716212,8.000794375463418,2.743600182600204,4.08794429533628,5.1648492727842985,5.528486958824918,5.446399123703642,5.378478930508963,5.193505360437697,4.528206717414008,4.176949442942626,4.126107300232474,4.096747752458288,3.752333520595805,3.3724138475589163,3.528381995136043,3.766363422400832,4.230427834290403,4.985081972831738,5.267844584064837,5.949656368982632,6.844997607172551,6.902709943875196,6.634986270057909,6.6668845027112535,6.904185327154881,7.723423279210945,8.025226273103549,7.671347252489184,7.56885480711456,7.370677641925666,7.743093200933532,8.405496929638083,9.350660186161752,10.149983444008516,10.571178459330495,11.434039242485175,12.202766939026208,12.32369592216866
2019-07-14T09:10:50.960000Z,2,6.32,12014.66201483784,13.7036,-0.612,128.0954,69.60329296015875,1.8335237889786389,2.579231198756601,3.288217058281859,3.99718710155366,4.872855900053365,5.400711536696709,5.34895086659253,5.32585863338629,5.038383233384281,4.270379519880761,3.9609350473069367,3.669374014405561,3.00529208306802,2.99806445072532,3.304741901805431,3.3829604388306422,3.2791405121460824,3.489956204427127,3.9078937650089913,4.130220213707993,6.371636214227263,8.623358874385598,9.025248949354408,10.474411427352162,10.031586702351952,7.620174995948787,7.213204985826063,7.221553164458766,7.172522082330135,8.351857240992125,9.953301920089704,10.611476632595858,10.512033780521682,11.19224647691192,10.455657964101004,10.31670323758306,12.334958862519576,13.31382494635885
2019-08-01T18:28:06.620000Z,4,6.16,12320.63561516776,23.4192,-34.2666,-72.2937,241.7460089588577,1.822728342476652,1.8022458346782104,2.0963568537613617,3.3030095624635827,4.702850083547333,5.46312981198893,5.363767222102123,4.688171722536205,4.004343373145242,3.3729039598200345,2.874477646626519,2.743776419228102,2.6151278461362137,2.508363535580416,2.6138426129319288,2.617455769922764,2.646033163548739,2.962917125359936,2.9549612279832145,2.81364488584709,3.358630036731856,3.879198090564868,3.669058279649428,3.88242463108024,4.61747665983988,5.825475941657779,5.796321488004167,5.12345898317171,5.159304304749764,4.410311874478116,3.420994587170997,2.5529968447955493,2.822165950069305,3.9438269979446057,5.796724724321742,7.611286473444291,7.866699915715354,7.417761287372923
2019-08-04T10:23:03.250000Z,2,6.17,9303.72618272491,40.332800000000006,37.684,141.5947,37.36186211798431,1.7221884164477688,2.367496286104077,3.248373914811064,4.89104774660009,5.490016864679347,5.614149173749812,6.039836881552552,5.06801971854728,4.1119130110808175,3.749191715010298,3.7832708638259342,3.719098176153619,3.292501863786629,3.0850802323808284,3.418875335367882,4.087425868226751,4.5212880682731535,4.544577833029145,4.613494153769373,4.903004408058884,5.309883005835283,5.735962800874322,5.90309094045017,6.725886197863903,6.900289694009174,6.34275184262036,4.907146790705677,4.041563273480624,4.499467436262801,4.193615014452295,3.7470831430015674,3.86185675473967,5.388423382179118,9.059608519123003,12.053455811967888,14.569196426922918,15.86951217308539,14.86332364300493
2019-10-29T01:04:44.780000Z,2,6.21,11170.955064092346,22.0625,6.7299,125.0811,67.34116871279338,1.7179496236157588,2.371802725166587,4.3853182946102525,7.33783862045155,8.258294923393727,7.564293856619312,7.732374005970473,8.05220136546227,6.928188188854491,5.66658150247598,5.37137954935728,4.468323889119045,3.8255013998019103,3.3900332512984384,3.217491024724177,3.312993391551962,3.4268618102488984,3.859187483343964,3.749799993332522,3.686908728424427,3.955604443333986,4.307693866980839,4.788228391701202,5.065728953494666,4.833132399539556,4.700969456349164,4.609776968767263,4.305883416879764,4.321992823337478,4.688594324811022,5.337763948606015,6.5131039459126745,7.155137270512815,6.872949552629633,7.219818371442819,7.864020325329075,8.242827737083998,8.523418753358987
