origin_time,region,magnitude,distance,depth,lat,lon,backazimuth,ratio_0.0600Hz,ratio_0.1100Hz,ratio_0.1600Hz,ratio_0.2100Hz,ratio_0.2600Hz,ratio_0.3100Hz,ratio_0.3600Hz,ratio_0.4100Hz,ratio_0.4600Hz,ratio_0.5100Hz,ratio_0.5600Hz,ratio_0.6100Hz,ratio_0.6600Hz,ratio_0.7100Hz,ratio_0.7600Hz,ratio_0.8100Hz,ratio_0.8600Hz,ratio_0.9100Hz,ratio_0.9600Hz,ratio_1.0100Hz,ratio_1.0600Hz,ratio_1.1100Hz,ratio_1.1600Hz,ratio_1.2100Hz,ratio_1.2600Hz,ratio_1.3100Hz,ratio_1.3600Hz,ratio_1.4100Hz,ratio_1.4600Hz,ratio_1.5100Hz,ratio_1.5600Hz,ratio_1.6100Hz,ratio_1.6600Hz,ratio_1.7100Hz,ratio_1.7600Hz,ratio_1.8100Hz,ratio_1.8600Hz,ratio_1.9100Hz
2020-02-13T10:33:44.930000Z,2,6.7,8835.393355959313,150.115,45.5278,148.8407,28.744011802310137,1.2115975991499857,1.7585823313230549,2.7304775327668,3.2349526807379547,3.198344525371388,3.2697697633750336,3.0291034592599857,2.580873112045421,2.815237440617104,3.733936493760929,3.683849488295441,2.432623642593254,2.0032764770740785,1.9558435909712275,1.7861099708039812,1.8995136574885516,1.7785147642731916,1.6230966470206087,1.310062760486874,1.1162377212500296,1.6231075578577072,1.946720604392148,1.766318934992977,2.3812586883995954,2.6332833758631926,3.0809015004576,2.9682993849924144,1.7101513433263291,1.619204740273201,2.4226756312129347,3.069716001356093,2.855696942456036,2.748275346169042,2.456227037439952,2.32084636818093,2.979011830350322,3.648944372675238,3.2247389869383034
2020-03-14T10:01:16.900000Z,6,6.17,17653.30399711996,14.0,-27.6849,-175.7042,17.09886630393111,1.5101721173764373,2.1083893003111647,2.8965087710540067,3.573537264555395,3.860366056866578,4.107439737695062,4.614703404066331,5.063972749018284,5.111740892303826,5.189673693134993,4.9718882914199325,4.348205002509663,3.721135980532784,3.4072491890066425,3.5404522236196168,3.578561092100626,3.448356731808316,3.6287046038547968,4.337371389528818,5.270382173865729,6.904603659442637,9.840371966034596,10.171703822123828,10.08475746330463,11.8033557892581,11.232307937713252,10.671044488106912,11.3583997354839,11.592417943465808,13.02824187528294,14.56719864899565,15.831909709474823,18.13476970697813,18.852166080034465,19.82173584503834,20.801069666403286,21.46111697454949,22.15020334030901
2020-03-25T02:49:19.890000Z,2,6.93,8782.219500994082,49.9003,48.8497,157.756,21.73525726304708,1.1717331261148214,1.5345143827091086,2.275506600465309,2.7734990057292697,3.134388158776241,3.629161150575904,3.755253267278816,3.461548860637822,3.4212609347970147,3.462522244084923,3.500861935170298,3.165150833411192,2.781189157156169,2.4097830499020194,1.7874095649950463,1.9471500283272696,2.9422506018191235,3.1952654233157287,2.3657659149989345,1.5472990020803712,2.290827924922256,3.098363423092706,2.3554939088286098,2.9078834144935577,3.282964904561717,2.8884760290201466,2.7380267643859386,2.006282211711538,1.1757434222311536,2.367119793467209,4.1527444785503125,3.120839074524691,3.0639948111591795,3.328902052321018,2.3015522841746185,2.2146368683483297,2.401081674345549,2.8615296298296395
2020-04-18T08:25:37.640000Z,2,6.2,10242.424992091474,471.2495,27.0745,140.1483,43.85121852844077,1.325294882021156,1.7862594128426084,2.3385943737121893,3.0147806288661467,3.592170203335881,3.456791507457292,2.911398931942705,2.727815837875283,3.3628023508306573,3.997672285627494,4.171578290418833,4.05710906812002,3.236228473429261,2.346628070774516,2.5850735697268186,2.743938890297406,2.272832394051904,1.926462690546308,2.061763667647991,2.284710045679339,2.5953954800758923,2.6697368390029164,2.836023332279144,4.166726006871423,4.608626609528908,3.756281259730119,3.0114231748043467,2.7937297754603336,2.781620538104765,2.970385413405068,4.541378482141235,6.629909185716015,6.282478208834797,5.415395343979587,6.249228388140481,6.718116639476673,6.344317064866498,7.397013389894735
2020-05-02T12:51:05.870000Z,1,6.43,1964.8446856571811,13.4682,34.1862,25.768,136.8856533901574,1.7657164177234528,2.292997633223401,3.295467721036534,3.385260496780743,3.364758124941456,2.997535488631021,3.5838581206586424,4.244824240125618,3.859969430626065,4.416684604984392,4.541983684932879,3.412016024405477,3.0719550943436404,2.681040891835003,2.0117961689603514,2.425557079393018,3.738431017841316,5.078168557003428,4.413776103548332,2.9744366341239656,2.7741204465074434,2.492370650092526,2.847482727184293,3.389345702434844,3.935241092754041,4.099872780817488,3.770691178857563,3.893119355353247,3.888894775084194,3.40389339084072,2.5944931055169502,3.2516762488434585,3.12157530430562,2.1479782886778054,2.425380562800774,2.6520433215419645,2.3887554354641254,1.8009184366591415
2020-06-03T07:35:35.630000Z,4,6.53,11163.277981769952,108.8957,-23.2056,-68.2938,247.00820186665783,1.682663135281369,1.9229321362390344,2.1945403702345057,2.878486755200174,3.626244357283335,4.03571573287768,4.385512726342105,4.217477729643468,4.294287038116486,4.715904667360388,4.851693163803024,4.679554828298461,4.506189335136042,4.285094648383527,4.213316431603228,3.97652741568769,4.326344904776416,5.389912254209259,6.133440715046538,7.69003000239735,8.1506330592799,7.705829065094317,9.023607392235531,10.97082862608503,12.117313027567128,13.14032450465345,12.320682424026568,11.997982152697151,13.384268450234115,14.50217067015994,13.851679150375,13.203823133899572,15.40739342910667,17.256246945483458,17.319632013866915,16.134065886380537,18.46780274974631,21.343405754173904
2020-06-13T15:51:23.730000Z,2,6.05,9426.098238536695,165.2356,28.8606,128.2944,51.53718808601497,1.4106988062211427,1.957255115514165,2.648406487073118,3.2505399472468843,3.282276726604289,3.5842634228984918,3.953362962246768,3.7614819580359047,3.9070149600886,4.581750529428494,4.907484967099874,5.029836564327285,4.153225248327508,2.404911926312025,2.2014400512191896,2.624514517450191,2.980365566738975,2.9045210632505563,2.7196855282803507,3.720581407280763,3.986364776922555,2.935424418066012,2.638712196381739,3.401178579562987,3.971533237072575,5.135580427355527,5.239330008271344,4.131958861153829,4.567343624636085,5.482351510385997,6.551030209866454,7.866593006222577,9.513609802281762,10.244606819993304,9.632683987235906,10.056347853431646,9.743019519994167,10.046596470161203
2020-06-18T12:49:55.870000Z,6,6.86,18195.861566699936,19.7996,-33.3665,-177.8396,27.6892315785576,1.3757963911109363,1.715668469918996,2.271072674658426,3.121513848901301,3.5645842777469405,3.8864917497478206,3.8116471733496224,3.222181508993756,3.3771539623164206,4.22388573292906,4.280468969768796,3.883636679708306,3.882197362982692,3.2027945657886283,2.7422352614477785,2.909392692885444,3.559135457863964,3.267356964146688,2.604135579669517,2.867449053523104,2.91375326535563,3.8363884639673618,5.213925464114286,5.485620917695674,5.577124605961146,5.062073347460663,4.813719614895086,5.61716368484474,6.07629147218549,6.618462544879875,7.752908293840454,9.354823507520718,9.584505760526042,8.684230702148009,8.490167654607081,9.469085690327969,11.918811222227353,13.978489508996564
2020-06-23T15:29:02.870000Z,4,6.53,9942.982648291028,12.026,15.8234,-96.0304,293.37986380793944,1.3427487831170963,1.7892542695230191,2.317341794724374,3.021327033756225,3.614306001765843,3.693625338316024,3.725161469889057,3.882998827357128,4.049972324459236,3.869343788845777,3.8838791548495175,4.02453887911168,3.4227996934680154,3.258470732858262,3.281904358304459,3.3370380746384773,3.5052724925724843,3.775611276788107,3.804608148984498,3.677074144475392,3.8853172719346034,3.734907910857222,3.716901813114283,3.986256204150456,3.906508490043108,3.96653289156706,4.085697098640259,4.043333153840855,4.031617451368945,4.192227227914988,4.470376031414376,4.393376882755012,4.36387151911077,4.450572783296578,4.301235089473532,4.239402683881065,4.26337214109578,4.239275236341294
2020-07-17T02:50:22.760000Z,2,6.73,13969.6702305017,85.2231,-7.9502,147.7449,56.81755427881536,1.40414382507563,1.937987515317691,2.436987330503225,2.9249853995046338,3.2886135010866155,3.508152681651843,3.8077071688289568,3.2308390898522634,2.947491330227268,4.271823115394056,4.366662361166928,3.5753290035499656,3.274774350043405,3.1551581121895675,2.895237823796774,2.335926821501843,1.996195153856393,2.319014392237234,2.97027138861866,3.154264484878006,3.690057843516223,4.106355707286674,4.392835450102025,4.34610865993074,3.863334756076666,4.452538676497215,5.21973306582013,5.064480126826639,5.937733102418099,7.325670287584808,7.1672778853700825,7.214959864968851,8.879694938906592,10.171064992492374,9.940675813030149,10.515853655452451,9.561286557625094,8.244288847193534
